payment_id;claim_id;payment_date;payment_type;payment_value
441475;6665;2023-01-03 00:00:00+00:00;PÉRDIDA PARCIAL;21000000.0
919460;1017;2023-01-09 00:00:00+00:00;RESPONSABILIDAD CIVIL;8000000.0
53251;3697;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;6000000.0
703437;6795;2023-01-18 00:00:00+00:00;PÉRDIDA PARCIAL;72000000.0
27148;697;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;87000000.0
261388;2133;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;51000000.0
711796;6791;2023-01-06 00:00:00+00:00;GRÚA;71000000.0
771000;9890;2023-01-31 00:00:00+00:00;PÉRDIDA PARCIAL;46000000.0
849228;9882;2023-01-08 00:00:00+00:00;PÉRDIDA PARCIAL;80000000.0
152882;3845;2023-01-26 00:00:00+00:00;GRÚA;51000000.0
842820;9719;2023-01-30 00:00:00+00:00;GRÚA;94000000.0
579601;9786;2023-01-31 00:00:00+00:00;GRÚA;16000000.0
134229;6694;2023-01-29 00:00:00+00:00;CONDUCTOR ELEGIDO;63000000.0
703898;4809;2023-01-27 00:00:00+00:00;CONDUCTOR ELEGIDO;3000000.0
136303;4294;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;19000000.0
809381;2397;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;29000000.0
161910;1234;2023-01-12 00:00:00+00:00;PÉRDIDA PARCIAL;51000000.0
704773;7050;2023-01-27 00:00:00+00:00;PÉRDIDA PARCIAL;24000000.0
573599;1925;2023-01-05 00:00:00+00:00;PÉRDIDA TOTAL;65000000.0
193672;7627;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;77000000.0
997617;3688;2023-01-09 00:00:00+00:00;GRÚA;98000000.0
22838;5888;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;73000000.0
465042;616;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;7000000.0
630342;2480;2023-01-22 00:00:00+00:00;GRÚA;91000000.0
658068;6670;2023-01-05 00:00:00+00:00;PÉRDIDA PARCIAL;69000000.0
952692;370;2023-01-11 00:00:00+00:00;RESPONSABILIDAD CIVIL;76000000.0
338426;8864;2023-01-31 00:00:00+00:00;CONDUCTOR ELEGIDO;63000000.0
311397;4185;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;90000000.0
327740;5719;2023-01-09 00:00:00+00:00;CONDUCTOR ELEGIDO;74000000.0
988107;1977;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;32000000.0
994263;140;2023-01-12 00:00:00+00:00;PÉRDIDA PARCIAL;97000000.0
126195;6795;2023-01-13 00:00:00+00:00;RESPONSABILIDAD CIVIL;95000000.0
265813;2763;2023-01-18 00:00:00+00:00;PÉRDIDA PARCIAL;19000000.0
814758;6815;2023-01-18 00:00:00+00:00;GRÚA;39000000.0
87832;6529;2023-01-09 00:00:00+00:00;GRÚA;58000000.0
308099;9406;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;28000000.0
512627;4240;2023-01-21 00:00:00+00:00;CONDUCTOR ELEGIDO;79000000.0
609473;9158;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;92000000.0
784107;9609;2023-01-10 00:00:00+00:00;GRÚA;9000000.0
149636;3499;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;71000000.0
660809;9776;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;67000000.0
352061;8403;2023-01-24 00:00:00+00:00;PÉRDIDA TOTAL;56000000.0
466802;6922;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;65000000.0
193077;5289;2023-01-18 00:00:00+00:00;RESPONSABILIDAD CIVIL;13000000.0
155472;3355;2023-01-14 00:00:00+00:00;GRÚA;75000000.0
418108;1112;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;2000000.0
863880;3789;2023-01-03 00:00:00+00:00;CONDUCTOR ELEGIDO;67000000.0
211078;7436;2023-01-21 00:00:00+00:00;CONDUCTOR ELEGIDO;33000000.0
88963;497;2023-01-19 00:00:00+00:00;PÉRDIDA TOTAL;78000000.0
515183;4020;2023-01-03 00:00:00+00:00;RESPONSABILIDAD CIVIL;51000000.0
397075;9916;2023-01-29 00:00:00+00:00;PÉRDIDA PARCIAL;36000000.0
645989;9516;2023-01-04 00:00:00+00:00;RESPONSABILIDAD CIVIL;40000000.0
737640;932;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;70000000.0
319568;9516;2023-01-31 00:00:00+00:00;PÉRDIDA PARCIAL;34000000.0
819852;223;2023-01-06 00:00:00+00:00;CONDUCTOR ELEGIDO;77000000.0
741435;5281;2023-01-07 00:00:00+00:00;RESPONSABILIDAD CIVIL;48000000.0
874985;1925;2023-01-26 00:00:00+00:00;CONDUCTOR ELEGIDO;9000000.0
769376;2272;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;50000000.0
88482;4082;2023-01-27 00:00:00+00:00;CONDUCTOR ELEGIDO;78000000.0
338684;5197;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;86000000.0
207793;5829;2023-01-26 00:00:00+00:00;RESPONSABILIDAD CIVIL;55000000.0
364794;2156;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;48000000.0
900439;7485;2023-01-11 00:00:00+00:00;PÉRDIDA TOTAL;59000000.0
77601;6315;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;27000000.0
201687;629;2023-01-10 00:00:00+00:00;GRÚA;6000000.0
923193;5131;2023-01-19 00:00:00+00:00;PÉRDIDA PARCIAL;5000000.0
599311;4249;2023-01-11 00:00:00+00:00;RESPONSABILIDAD CIVIL;72000000.0
758357;4554;2023-01-27 00:00:00+00:00;CONDUCTOR ELEGIDO;19000000.0
400893;3346;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;46000000.0
9097;6939;2023-01-10 00:00:00+00:00;GRÚA;12000000.0
592587;497;2023-01-04 00:00:00+00:00;CONDUCTOR ELEGIDO;31000000.0
889182;6528;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;59000000.0
714893;5348;2023-01-06 00:00:00+00:00;GRÚA;56000000.0
122608;3445;2023-01-29 00:00:00+00:00;CONDUCTOR ELEGIDO;90000000.0
226103;2962;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;28000000.0
92933;9954;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;49000000.0
673538;9185;2023-01-28 00:00:00+00:00;PÉRDIDA TOTAL;61000000.0
377095;3441;2023-01-28 00:00:00+00:00;PÉRDIDA PARCIAL;71000000.0
15965;8125;2023-01-03 00:00:00+00:00;PÉRDIDA PARCIAL;15000000.0
490267;4228;2023-01-01 00:00:00+00:00;GRÚA;24000000.0
29876;9786;2023-01-30 00:00:00+00:00;PÉRDIDA TOTAL;55000000.0
893406;1458;2023-01-16 00:00:00+00:00;RESPONSABILIDAD CIVIL;36000000.0
32925;7749;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;11000000.0
842999;5139;2023-01-29 00:00:00+00:00;GRÚA;87000000.0
888545;3322;2023-01-15 00:00:00+00:00;GRÚA;84000000.0
996268;3551;2023-01-19 00:00:00+00:00;RESPONSABILIDAD CIVIL;43000000.0
742471;2147;2023-01-01 00:00:00+00:00;PÉRDIDA PARCIAL;63000000.0
363159;4097;2023-01-28 00:00:00+00:00;RESPONSABILIDAD CIVIL;4000000.0
440695;140;2023-01-03 00:00:00+00:00;GRÚA;85000000.0
21017;7232;2023-01-19 00:00:00+00:00;PÉRDIDA PARCIAL;3000000.0
295128;5160;2023-01-09 00:00:00+00:00;PÉRDIDA TOTAL;98000000.0
578755;643;2023-01-11 00:00:00+00:00;CONDUCTOR ELEGIDO;75000000.0
941150;4032;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;8000000.0
649964;6504;2023-01-06 00:00:00+00:00;GRÚA;38000000.0
578780;2353;2023-01-16 00:00:00+00:00;GRÚA;44000000.0
270979;5188;2023-01-10 00:00:00+00:00;RESPONSABILIDAD CIVIL;1000000.0
495937;9680;2023-01-31 00:00:00+00:00;PÉRDIDA TOTAL;79000000.0
931186;6418;2023-01-20 00:00:00+00:00;PÉRDIDA PARCIAL;71000000.0
288687;9898;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;89000000.0
91153;6482;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;58000000.0
798905;4069;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;78000000.0
10870;8581;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;21000000.0
210003;4441;2023-01-05 00:00:00+00:00;PÉRDIDA PARCIAL;67000000.0
71109;3977;2023-01-28 00:00:00+00:00;PÉRDIDA TOTAL;47000000.0
549207;1399;2023-01-18 00:00:00+00:00;RESPONSABILIDAD CIVIL;40000000.0
272949;2654;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;19000000.0
918481;7149;2023-01-21 00:00:00+00:00;CONDUCTOR ELEGIDO;14000000.0
977530;3697;2023-01-24 00:00:00+00:00;GRÚA;85000000.0
114412;4296;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;21000000.0
984959;2180;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;49000000.0
702559;6025;2023-01-16 00:00:00+00:00;CONDUCTOR ELEGIDO;83000000.0
131196;9017;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;88000000.0
301675;8665;2023-01-25 00:00:00+00:00;GRÚA;60000000.0
181266;2990;2023-01-24 00:00:00+00:00;CONDUCTOR ELEGIDO;33000000.0
751151;8985;2023-01-14 00:00:00+00:00;GRÚA;86000000.0
43956;7280;2023-01-06 00:00:00+00:00;GRÚA;88000000.0
302689;4249;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;44000000.0
669385;1025;2023-01-09 00:00:00+00:00;PÉRDIDA PARCIAL;58000000.0
268583;8201;2023-01-25 00:00:00+00:00;GRÚA;74000000.0
297045;2963;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;74000000.0
440126;8937;2023-01-30 00:00:00+00:00;GRÚA;30000000.0
301254;2877;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;56000000.0
653473;196;2023-01-09 00:00:00+00:00;RESPONSABILIDAD CIVIL;47000000.0
996342;4294;2023-01-25 00:00:00+00:00;GRÚA;89000000.0
564184;3234;2023-01-20 00:00:00+00:00;RESPONSABILIDAD CIVIL;43000000.0
638653;9406;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;46000000.0
618275;6936;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;4000000.0
63008;86;2023-01-15 00:00:00+00:00;GRÚA;18000000.0
93740;6405;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;58000000.0
22371;2343;2023-01-20 00:00:00+00:00;PÉRDIDA PARCIAL;27000000.0
431928;2064;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;74000000.0
987021;8152;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;87000000.0
242102;6025;2023-01-22 00:00:00+00:00;GRÚA;15000000.0
266344;335;2023-01-09 00:00:00+00:00;PÉRDIDA TOTAL;44000000.0
737094;5817;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;69000000.0
757823;5348;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;9000000.0
292349;52;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;83000000.0
981105;8119;2023-01-28 00:00:00+00:00;PÉRDIDA PARCIAL;5000000.0
232639;6857;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;91000000.0
833248;4554;2023-01-28 00:00:00+00:00;PÉRDIDA PARCIAL;59000000.0
503209;3631;2023-01-06 00:00:00+00:00;PÉRDIDA PARCIAL;87000000.0
569521;6791;2023-01-29 00:00:00+00:00;PÉRDIDA PARCIAL;27000000.0
36701;7594;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;22000000.0
847236;2677;2023-01-24 00:00:00+00:00;CONDUCTOR ELEGIDO;58000000.0
256554;2026;2023-01-01 00:00:00+00:00;PÉRDIDA PARCIAL;24000000.0
399173;1696;2023-01-03 00:00:00+00:00;CONDUCTOR ELEGIDO;99000000.0
104421;3697;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;40000000.0
790277;1963;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;96000000.0
904881;6582;2023-01-01 00:00:00+00:00;GRÚA;46000000.0
291167;7540;2023-01-09 00:00:00+00:00;PÉRDIDA TOTAL;72000000.0
675621;3440;2023-01-30 00:00:00+00:00;PÉRDIDA TOTAL;71000000.0
920121;7910;2023-01-31 00:00:00+00:00;CONDUCTOR ELEGIDO;42000000.0
100667;3543;2023-01-25 00:00:00+00:00;RESPONSABILIDAD CIVIL;11000000.0
18727;5587;2023-01-20 00:00:00+00:00;CONDUCTOR ELEGIDO;82000000.0
772743;4294;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;4000000.0
231555;1124;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;25000000.0
842087;1165;2023-01-03 00:00:00+00:00;GRÚA;46000000.0
490787;918;2023-01-09 00:00:00+00:00;GRÚA;80000000.0
381793;4414;2023-01-11 00:00:00+00:00;RESPONSABILIDAD CIVIL;52000000.0
121145;7540;2023-01-07 00:00:00+00:00;PÉRDIDA TOTAL;48000000.0
101455;409;2023-01-18 00:00:00+00:00;GRÚA;73000000.0
777340;5612;2023-01-09 00:00:00+00:00;RESPONSABILIDAD CIVIL;10000000.0
709540;749;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;69000000.0
442754;6118;2023-01-29 00:00:00+00:00;GRÚA;63000000.0
353345;6250;2023-01-07 00:00:00+00:00;PÉRDIDA TOTAL;26000000.0
939189;1572;2023-01-18 00:00:00+00:00;RESPONSABILIDAD CIVIL;35000000.0
593189;5107;2023-01-11 00:00:00+00:00;CONDUCTOR ELEGIDO;7000000.0
816051;7627;2023-01-05 00:00:00+00:00;CONDUCTOR ELEGIDO;70000000.0
623477;9733;2023-01-29 00:00:00+00:00;CONDUCTOR ELEGIDO;90000000.0
111964;1775;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;64000000.0
617735;8784;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;95000000.0
339446;4899;2023-01-07 00:00:00+00:00;PÉRDIDA PARCIAL;32000000.0
518594;8182;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;93000000.0
826031;3234;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;8000000.0
582591;3688;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;43000000.0
550507;7352;2023-01-04 00:00:00+00:00;RESPONSABILIDAD CIVIL;66000000.0
905132;2180;2023-01-17 00:00:00+00:00;GRÚA;17000000.0
563506;1190;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;77000000.0
348121;1263;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;58000000.0
146841;2924;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;8000000.0
532740;2753;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;46000000.0
162198;196;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;73000000.0
707400;761;2023-01-01 00:00:00+00:00;PÉRDIDA PARCIAL;52000000.0
781422;4399;2023-01-29 00:00:00+00:00;PÉRDIDA TOTAL;28000000.0
34014;5949;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;52000000.0
69066;1798;2023-01-20 00:00:00+00:00;GRÚA;96000000.0
311077;1129;2023-01-17 00:00:00+00:00;CONDUCTOR ELEGIDO;49000000.0
64278;3346;2023-01-17 00:00:00+00:00;PÉRDIDA PARCIAL;24000000.0
276309;7762;2023-01-18 00:00:00+00:00;CONDUCTOR ELEGIDO;53000000.0
446387;3568;2023-01-14 00:00:00+00:00;RESPONSABILIDAD CIVIL;80000000.0
359802;2824;2023-01-19 00:00:00+00:00;GRÚA;82000000.0
778496;7962;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;80000000.0
106771;5171;2023-01-07 00:00:00+00:00;PÉRDIDA TOTAL;43000000.0
24446;3688;2023-01-17 00:00:00+00:00;PÉRDIDA PARCIAL;31000000.0
186932;9397;2023-01-10 00:00:00+00:00;GRÚA;3000000.0
326634;9566;2023-01-04 00:00:00+00:00;GRÚA;16000000.0
724662;297;2023-01-21 00:00:00+00:00;CONDUCTOR ELEGIDO;49000000.0
853531;3424;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;64000000.0
450751;730;2023-01-20 00:00:00+00:00;PÉRDIDA TOTAL;91000000.0
422801;7063;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;61000000.0
607;2180;2023-01-29 00:00:00+00:00;GRÚA;45000000.0
746364;1458;2023-01-10 00:00:00+00:00;RESPONSABILIDAD CIVIL;38000000.0
825722;7929;2023-01-09 00:00:00+00:00;CONDUCTOR ELEGIDO;8000000.0
407459;6892;2023-01-06 00:00:00+00:00;GRÚA;5000000.0
525770;4421;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;10000000.0
425086;3460;2023-01-24 00:00:00+00:00;CONDUCTOR ELEGIDO;29000000.0
13337;6922;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;21000000.0
121268;1572;2023-01-07 00:00:00+00:00;PÉRDIDA TOTAL;35000000.0
880100;3788;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;21000000.0
818664;2666;2023-01-31 00:00:00+00:00;PÉRDIDA TOTAL;95000000.0
256840;2877;2023-01-06 00:00:00+00:00;CONDUCTOR ELEGIDO;70000000.0
94908;629;2023-01-03 00:00:00+00:00;RESPONSABILIDAD CIVIL;84000000.0
821392;5523;2023-01-03 00:00:00+00:00;GRÚA;77000000.0
76219;9095;2023-01-14 00:00:00+00:00;GRÚA;93000000.0
591704;2394;2023-01-07 00:00:00+00:00;CONDUCTOR ELEGIDO;19000000.0
219662;4982;2023-01-13 00:00:00+00:00;RESPONSABILIDAD CIVIL;92000000.0
375836;4294;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;7000000.0
139141;5082;2023-01-11 00:00:00+00:00;PÉRDIDA PARCIAL;21000000.0
297634;9645;2023-01-27 00:00:00+00:00;RESPONSABILIDAD CIVIL;25000000.0
775920;5344;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;29000000.0
957386;309;2023-01-07 00:00:00+00:00;GRÚA;24000000.0
372680;3795;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;89000000.0
497606;2756;2023-01-30 00:00:00+00:00;PÉRDIDA PARCIAL;77000000.0
512526;725;2023-01-12 00:00:00+00:00;PÉRDIDA PARCIAL;40000000.0
195769;9790;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;66000000.0
451880;8048;2023-01-09 00:00:00+00:00;RESPONSABILIDAD CIVIL;10000000.0
267958;9108;2023-01-30 00:00:00+00:00;GRÚA;41000000.0
828487;4421;2023-01-05 00:00:00+00:00;GRÚA;51000000.0
392398;9004;2023-01-29 00:00:00+00:00;CONDUCTOR ELEGIDO;82000000.0
209911;3450;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;85000000.0
691163;6672;2023-01-18 00:00:00+00:00;PÉRDIDA PARCIAL;80000000.0
532233;370;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;24000000.0
647463;5112;2023-01-27 00:00:00+00:00;GRÚA;45000000.0
488557;742;2023-01-31 00:00:00+00:00;CONDUCTOR ELEGIDO;57000000.0
485534;451;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;36000000.0
798674;629;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;91000000.0
380405;6482;2023-01-09 00:00:00+00:00;PÉRDIDA TOTAL;43000000.0
581671;2156;2023-01-26 00:00:00+00:00;CONDUCTOR ELEGIDO;85000000.0
156736;6117;2023-01-22 00:00:00+00:00;GRÚA;54000000.0
317252;1640;2023-01-20 00:00:00+00:00;RESPONSABILIDAD CIVIL;39000000.0
286073;5655;2023-01-05 00:00:00+00:00;GRÚA;7000000.0
451977;3363;2023-01-12 00:00:00+00:00;GRÚA;58000000.0
831047;8048;2023-01-06 00:00:00+00:00;PÉRDIDA TOTAL;71000000.0
382540;957;2023-01-24 00:00:00+00:00;PÉRDIDA PARCIAL;74000000.0
703278;4773;2023-01-05 00:00:00+00:00;GRÚA;3000000.0
989876;3845;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;3000000.0
379183;7847;2023-01-29 00:00:00+00:00;CONDUCTOR ELEGIDO;40000000.0
961358;8548;2023-01-09 00:00:00+00:00;PÉRDIDA TOTAL;5000000.0
966556;8100;2023-01-29 00:00:00+00:00;PÉRDIDA PARCIAL;56000000.0
986110;2725;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;47000000.0
516618;8476;2023-01-07 00:00:00+00:00;PÉRDIDA TOTAL;55000000.0
131987;1584;2023-01-30 00:00:00+00:00;CONDUCTOR ELEGIDO;22000000.0
357321;9116;2023-01-28 00:00:00+00:00;PÉRDIDA TOTAL;93000000.0
661369;4437;2023-01-22 00:00:00+00:00;GRÚA;42000000.0
291698;5817;2023-01-31 00:00:00+00:00;PÉRDIDA PARCIAL;53000000.0
958276;530;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;59000000.0
144184;643;2023-01-29 00:00:00+00:00;RESPONSABILIDAD CIVIL;63000000.0
951997;5488;2023-01-04 00:00:00+00:00;PÉRDIDA TOTAL;40000000.0
924835;809;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;12000000.0
982911;7427;2023-01-18 00:00:00+00:00;RESPONSABILIDAD CIVIL;58000000.0
243217;933;2023-01-11 00:00:00+00:00;GRÚA;30000000.0
787949;6042;2023-01-10 00:00:00+00:00;RESPONSABILIDAD CIVIL;3000000.0
519993;7762;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;39000000.0
746941;5244;2023-01-18 00:00:00+00:00;GRÚA;72000000.0
546814;5962;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;64000000.0
997253;3986;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;69000000.0
323919;4809;2023-01-24 00:00:00+00:00;RESPONSABILIDAD CIVIL;10000000.0
35634;6603;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;72000000.0
868378;5962;2023-01-19 00:00:00+00:00;PÉRDIDA TOTAL;93000000.0
465774;7234;2023-01-12 00:00:00+00:00;PÉRDIDA TOTAL;3000000.0
969774;6939;2023-01-28 00:00:00+00:00;CONDUCTOR ELEGIDO;65000000.0
503686;3915;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;35000000.0
152421;5762;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;76000000.0
477148;5000;2023-01-11 00:00:00+00:00;PÉRDIDA TOTAL;88000000.0
886160;5809;2023-01-10 00:00:00+00:00;RESPONSABILIDAD CIVIL;42000000.0
705621;8813;2023-01-29 00:00:00+00:00;PÉRDIDA TOTAL;93000000.0
97296;8718;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;17000000.0
64774;8830;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;47000000.0
36190;4260;2023-01-07 00:00:00+00:00;GRÚA;96000000.0
828366;6582;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;74000000.0
377868;6529;2023-01-06 00:00:00+00:00;PÉRDIDA TOTAL;87000000.0
192674;2353;2023-01-11 00:00:00+00:00;CONDUCTOR ELEGIDO;46000000.0
982663;2725;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;58000000.0
586429;7013;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;94000000.0
263136;9158;2023-01-03 00:00:00+00:00;PÉRDIDA TOTAL;64000000.0
277682;3349;2023-01-03 00:00:00+00:00;PÉRDIDA PARCIAL;49000000.0
497867;7540;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;37000000.0
817284;1524;2023-01-08 00:00:00+00:00;PÉRDIDA PARCIAL;22000000.0
69998;5374;2023-01-09 00:00:00+00:00;GRÚA;99000000.0
492809;7107;2023-01-28 00:00:00+00:00;PÉRDIDA TOTAL;6000000.0
942114;193;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;34000000.0
771079;4399;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;83000000.0
804687;5983;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;80000000.0
240176;3986;2023-01-19 00:00:00+00:00;PÉRDIDA TOTAL;15000000.0
938029;3460;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;21000000.0
995282;3191;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;47000000.0
224463;7749;2023-01-03 00:00:00+00:00;CONDUCTOR ELEGIDO;60000000.0
308340;7485;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;88000000.0
516179;1165;2023-01-29 00:00:00+00:00;GRÚA;35000000.0
105940;4332;2023-01-12 00:00:00+00:00;GRÚA;57000000.0
20938;1718;2023-01-04 00:00:00+00:00;CONDUCTOR ELEGIDO;93000000.0
845672;616;2023-01-30 00:00:00+00:00;GRÚA;30000000.0
685765;7474;2023-01-07 00:00:00+00:00;GRÚA;57000000.0
421285;7841;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;91000000.0
993055;2877;2023-01-11 00:00:00+00:00;PÉRDIDA TOTAL;4000000.0
382419;5225;2023-01-05 00:00:00+00:00;GRÚA;1000000.0
674041;6516;2023-01-24 00:00:00+00:00;PÉRDIDA TOTAL;18000000.0
662682;1458;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;12000000.0
446365;7427;2023-01-29 00:00:00+00:00;PÉRDIDA TOTAL;98000000.0
417703;1977;2023-01-10 00:00:00+00:00;RESPONSABILIDAD CIVIL;7000000.0
647021;302;2023-01-23 00:00:00+00:00;PÉRDIDA PARCIAL;88000000.0
504842;1815;2023-01-06 00:00:00+00:00;PÉRDIDA TOTAL;30000000.0
230720;4371;2023-01-16 00:00:00+00:00;CONDUCTOR ELEGIDO;41000000.0
328267;2756;2023-01-29 00:00:00+00:00;GRÚA;64000000.0
424620;643;2023-01-06 00:00:00+00:00;PÉRDIDA TOTAL;39000000.0
502544;3701;2023-01-27 00:00:00+00:00;PÉRDIDA PARCIAL;49000000.0
435692;272;2023-01-09 00:00:00+00:00;GRÚA;16000000.0
286043;9017;2023-01-10 00:00:00+00:00;PÉRDIDA TOTAL;4000000.0
348947;2026;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;93000000.0
775558;4793;2023-01-14 00:00:00+00:00;RESPONSABILIDAD CIVIL;11000000.0
930799;1345;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;86000000.0
623700;9796;2023-01-11 00:00:00+00:00;CONDUCTOR ELEGIDO;93000000.0
499036;6677;2023-01-07 00:00:00+00:00;PÉRDIDA TOTAL;34000000.0
205002;4321;2023-01-30 00:00:00+00:00;RESPONSABILIDAD CIVIL;54000000.0
210307;1515;2023-01-24 00:00:00+00:00;CONDUCTOR ELEGIDO;92000000.0
525295;6315;2023-01-30 00:00:00+00:00;GRÚA;82000000.0
580906;8673;2023-01-07 00:00:00+00:00;GRÚA;98000000.0
852410;4597;2023-01-31 00:00:00+00:00;CONDUCTOR ELEGIDO;18000000.0
